Topic Number,Score,Documents
36,0.0009181813520375509,482958    580015    592180    760173    762860    434683    820828    835685    734189    650157    791090    674388    398851    463316    274041    200174    294428    359301    359831    299529    316260    316527    327853    167197    329809    454248    149207    360845
37,0.0016304738623662586,437399    442932    443855    714636    721410    610620    627144    530240    862294    411763    821860    652958    270943    241751    343001    34387    694467    12688    495303    24593    380678    462328    548541    550070    205916    172796    559837    223709    663837    122416    226540    331372    21430    158917    142320    567950    304800    284086    361441
38,0.0003780727960838429,632892    762407    509672    797145    751126    601156
39,0.0011656906413336394,534638    583284    85978    869757    874294    880261    881344    91673    841233    76031    827454    839935    522631    678095    498475    476527    321420    105956    391743    202891    389005    198173    118985    50181    37410    41635    134801    510705    209722    422296    185253
40,0.0005651630042436844,627830    867440    407106    522011    523324    806120    700460    137891    131900    599130    304983    422378
41,0.00022742097344989872,420566    141822    389243
42,0.0006894949197573978,625279    841233    643493    691076    706158    487864    397724    207161    376820    367179    299421    412369    446776
43,0.0005565154285513673,629892    286814    646175    787516    238145    113776    196951    124668    511382    403805
44,0.0003398353066108697,872665    93238    70857    167197    225164    372591    217661    403460
45,0.0003822118023725784,770213    741464    806840    676373    156145
46,0.00028152220206793566,774716    588075    591843    676692    388873
47,0.0014710754702299033,443855    717501    62116    536876    776330    851695    858843    869280    264428    266789    434531    823916    834274    817006    691114    697129    490917    656269    11456    475539    131659    345499    275390    15106    366023    202095    555247    558944    562982    743337    356445    359325    417332    346965    302356    399786    515326    517253    395293
48,0.00037507559671801175,483168    388814    787148    270756    487864    488268    450440    182983    182986    414027
49,0.0024580053667352204,435031    43556    72370    724303    730719    530106    532654    774172    778121    852356    285843    407397    732596    740199    740200    641455    642048    643946    806028    682639    398478    233132    234970    472642    695046    699557    703151    137891    268082    105764    496970    758872    255186    25595    463479    475162    513313    486453    487379    543891    548682    363717    36720    248918    550785    138790    560499    22479    147500    502932    183083    3167    348124    291763    218201    213755    412549    565980    566519    313234    456310    279022    42261    423011    423370    138916    446804    145291    361168
50,0.0006446291721972816,525805    768808    780674    849681    737399    23534    451475    196843    666086    746651    502932    640816    277574
51,0.0005693999248145576,525460    849312    874025    212751    801093    681282    694965    707929    750837    451052    150842    602128    310572    640758    518672    423025    122495
52,0.0002732982567586251,636668    86187    837758    225888
