Topic Number,Score,Documents
49,0.0010708018180840282,83446    120981    19437    55685    42173    36135    136762    127248
50,0.00022083675150530728,172608
51,0.0001686091164514071,26935
52,0.00033707689463086376,142965
53,0.000878698595933963,93223    86961    128261    111958    187254    103750
54,0.0005258614668021688,35335    35433
55,0.00039220710258006813,105100    122457    162628
56,0.0008407875405959978,77080    69091    47936    58240
57,0.0003174355455135195,145617    34086
58,0.00046449937081630225,16950
59,0.0002386940845941102,81875
60,0.0006053748972518658,132677    129284    53768
61,0.0018258113195308426,76599    82718    164855    30660    176566    86636    1261    66330    154531    101119    117548
62,0.0003933729879847635,24223
63,0.0001415981549861596,90353
64,0.000600236189088483,23375    126552    57194    168283
65,0.005027985369145538,34558    97973    9174    192166    30660    22901    100529    28416    191417    87002    44118    160695    151129    171505    90521    94286    179627    47046    58401    172807    172915    168374    112938    60871    183808    132694    51999    7490    165661    104958
66,0.0060830816433969466,77641    173843    131696    131207    180491    157565    40737    41214    34558    192166    29577    29828    116420    126886    16090    174408    66330    68067    130186    48886    173526    156496    56198    112938    59935    181705    138613    11487    183808    184877    134005    52428    95186    104727
67,0.000981392104460976,97648    12534    145306    71466    8854    152277    90354    118515    119947
68,0.00025896578614399154,134842    20070
69,0.00022288392576728033,71278
70,0.0004967210508281158,8821    1518
71,0.00010536976776495337,47109
72,0.0010531474403471096,8822    111419    171810    50723    33889    159567    152933    127297
73,9.678243900670541e-05,73921
74,0.00024903297772998914,49120    148635
75,0.0012413365089168863,21768    170833    140496    93437    19155    87228    130071    15504    133824    52582
76,0.004148439819451977,24973    132570    9231    30144    64810    9012    90343    62842    190217    105384    129924    187316    185460    134125    54089    118018    109265    146140
77,0.0003455073277992837,139741    15267
78,0.0002861026534670454,177798    105697
79,9.523039379233553e-05,3552
80,0.00037761762340710736,121004
81,0.0005414418640005958,146398    112661    121181    99384
82,0.0011544864180705913,141227    129296    108632    47936    48581    159572
83,0.00026030934353234625,77641    176696
84,9.619880535275407e-05,165574
85,0.00019906714097199066,89991    134246
86,0.001707981510650069,157869    98244    189775    30200    25742    107602    44449    42185    24083    152933    75308    54918
87,0.0006484982134622811,49615    105855
88,0.000558013705967696,107199    39457
89,0.0005933640052616655,43099    64810
90,0.001213671578315255,96719    121041    173526    185502    187601    184877
91,0.0014782260911474095,131272    125640    41618    19748    151763    33116    168283    111959    117127    80764    31581    139128    104927
92,0.0014511314428008561,117961    36346    135955    46018    46024    18383    18453    95530    35781
93,0.0006269362839130456,145617    119184    52582    36117
94,0.00011147784459829338,29363
95,0.0013291437691013794,39457    91569    13757    107922    130186    33161    177336    95252    35869
96,0.00036011263399184844,175178    44449
97,0.0006119832086652677,102142    189904    44118    134349    80314    100807
98,0.0004717668497037399,78037    25464    18299    166740
99,0.0005216516029291469,158180    129924    59001    14874
100,0.0004233295501614249,114951
101,0.0,114951
102,0.0002370566329314397,116420    102748
103,0.0011470730420807937,107337    170602    40599    40609    86049    35274    103433    188243
104,0.00018378111766865801,60789    100827
105,0.000795503444853495,141136    96901    116420    31186    16818    133197
