Topic Number,Score,Documents
94,0.0006257215739567998,319743    339990    617869    1112619    185155
95,0.0007392210105733935,794465    301805    720636    739509    1096075
96,0.00020330703728583684,512660
97,0.00036687083767907047,856198
98,0.00035843037273339815,1268913
99,0.0006611716609372337,1273240    934595    666093
100,0.0006105520502131543,63181    358387    563727
101,0.0009856540731833692,1264832    854516    168850    1273240    805725    559194    309244    445959    1260464
102,0.0006034845492720643,194066    690041    129534
103,0.000603062258029508,726631    957994    606167    593478    1135383
104,0.0007919314314859586,1109748    336248    504480    244737    1258932    1095267
105,0.0004742893671838408,1264211
106,0.0016962538225536897,848572    377669    330971    931672    208914    565622    67291    68229    1216771    392023    36649    740055    176165
107,0.0007748223490626968,925891    608644    888928
108,0.00017405263638268953,1206109
109,0.0008083068316812146,907391    501982    93366    683292    100981
110,0.0003500276226131178,313475    443225    1150702
111,0.00045536591802192926,1264211    716298    488063    471518    1211681
112,0.0025013760063813477,320191    844711    844996    85470    1189204    799710    350133    411507    530105    384072    1150487    829014    829285    930338    504480    1073955    444505    1249632    1048398    152685    870220
113,0.00026329713682855224,943433
114,0.001972604598280821,773540    1185850    387379    930973    518565    255951    426180    690041    550778    299279    362757    645055
115,0.0008896898514972237,1260625    206635    548398    867857    874064
116,0.00017337841704258972,660887
117,0.0003241266112570374,857857
118,0.0004843473874788627,193860    218753
119,0.0014775856010145435,726631    1269643    1206032    1184832    351387    1160968    1239889    1218684    1150487    284082
120,0.0015307043794831675,89370    731338    279597    158266    829285    7790    513172    933014    697392    613209
121,0.0003510990542688554,477527    546002
122,0.00040726963357266637,955939    82121    279598
123,0.0009615696267989896,844711    865289    160901    734929    660768    867857    893234
124,0.0020227582467547034,908986    1267922    920068    991597    991669    750937    107688    719254    806712    324015    641334    140264    148114    873795
125,0.000488720395696888,1091351    388374
126,0.00047301862448623824,704008    868617
127,0.0006172122409201776,208088    243771    916686    1207693
128,0.0004683382203744997,1024776    678683    610425
129,0.000775524373423476,631424    700608    1206109
130,0.00028820472071901314,1181894
131,0.0005177281583905993,1074581    206635    1177051
132,0.0004492428981570391,646551
133,0.0032241380322462028,788852    580478    587138    1224493    382554    489364    255025    931672    565371    699979    308555    676439    685753    614135    100352    281857    222290    1045649    1046779    1017884    364557    1192637    1050627
134,0.0008298698866121842,1130597    417040    441774    1052830    1260672
135,0.00028339374978957483,863893    218117    1229495
136,0.0011036270058514962,340298    15855    65375    384072    750052    559194    360244    1118391
137,0.00034567652783021714,747184    1162502
138,0.0010049061813507628,587253    301632    787548    482808    359446    1259092    813192    44684    1076525
139,0.00030792563668125954,1123612
140,0.0047796000833694825,316017    319743    625975    1247617    769776    832351    843259    850803    852129    854516    265137    279597    957399    577933    945558    135802    532554    1107953    216859    48813    51595    336248    443889    661636    665295    617869    36182    1081085    252951    1159021    1019780    473701    595416    816826    175093    1095399    450521
141,0.0013233352292759287,264034    603226    490606    1255272    1048398    639663    1213575    143189    868891    883161
142,0.0035389524701510515,85322    1267847    729215    976818    384330    384660    532142    1006804    519849    522504    497640    107688    164542    241613    244737    174578    175093    1267355    205317    1047482    152940
143,0.0002470975636400904,938827
144,0.001621727541411346,840153    982620    255951    494654    49569    934595    751166    232677    131578    243771    174585    1119902    1013174    1261043    870350
145,0.000685116273812008,284386    209033    227212    596525    152565    1267824
146,0.0004988967853935346,263221    795359
147,0.0005326309860005118,570247    1079023    918369    1017549
148,0.0011774634563729229,770762    589846    485390    554899    588249    1150487    261488    660768
149,0.0006060876925583358,201628    740321
150,0.0014552814353243455,30712    902290    85470    866380    358387    1110310    914261    1193984    153    154361    181500    88275
151,0.00051245280026531,1083825    706761    1033985
152,0.00036477931024735724,992993
153,0.0005311089718594575,1267847    1148124    518565
154,0.0006487236004953031,862139    652214    283806
155,0.0009396532251277694,307729    272294    272362    75760    236866    1112619    1094232
156,0.0005438411991559389,1034361    677723    1071866
157,0.0006435090994357836,1194824
158,0.0005529026243060222,317533    862139    246792    740092    1074581    878120
159,0.001951636142826613,909785    145305    485390    485672    167955    920690    751166    618876    1153055    719254    722810    241613    107688    326754    870350
160,0.0009934115047038996,789124    789338    1109748    530105    1099077    1018121    299190    1211775
161,0.00014389934315954439,706585
162,0.0006622128001927349,76340    407782    82969    638528    336248
163,0.0005344966966106544,57684    661854    614054    163016
164,0.0003247084296572608,975400    543569
165,0.0003173349548417173,795359
166,0.0004586016212203468,850803    1268243    192646    1161689
167,0.0038997118759499187,904794    906031    908986    1262718    856198    278474    402082    402792    773672    857857    976137    65375    1225363    382554    482053    991669    334483    255025    426903    690383    618876    243517    175093    1256907    155171    185913    186020    279598    1067473    869419    871676    873795
168,0.0009124322152018105,788852    789338    789383    1120499    1228853
169,0.0010302522838156161,286195    194520    217287    480992    423106    1003997    474211
170,0.001189686975014442,904794    382396    1047969    354348    1105018    559879    563721    1150702    1233901    1053447    890347
171,0.00037342192791179376,800100
172,0.0002650293458282527,863893
173,0.0011118389525296743,1221609    7790    576240    229627    561382    246792    1206032
174,0.0022978529030386625,307081    856129    1205886    1128649    603226    191080    347327    480992    487780    497640    435451    570238    576240    666205    563564    1112936    1229495    1213575
175,0.0005470145237270906,749309    512321    1131055
176,0.00013179290478915136,140085
177,0.00048783500707450656,968570    1147315    689086
178,0.0004916219709011262,906031    962645    943116    178767
179,0.0016836006275549173,961140    1108400    301805    372512    1174796    670319    609976    610425    1177630    1174143    1132560    595662    1076931    366848    733417    1076525
180,0.00015557302572509046,1028149
181,0.0006866898216053964,835449    710497    1034690
182,0.00026851530127400394,1052830
183,0.00028385297809834805,171966    805572
184,0.0001374883557715728,774590
185,0.0005671841565635682,628239
186,0.0002174764230531408,144707
187,0.0007551414382356308,715118    300510
188,0.0005870735588965129,1205886    435474    1112366    702897
189,0.00022817487458051653,1139935    887605
190,0.0007833295190672142,89772    340298    530105    1247617    593421
191,0.0004069354610055984,579756    346219    302197
192,0.00012252221613792021,591296
193,0.0005455628405527536,201090    364557    445959    1207747    152565    890677
194,0.00028497828831892876,410931
195,0.000283800450283953,713904
196,0.00032328250817557317,804762    1195957
197,0.01218813671526546,316578    30712    307729    909785    1087546    843898    852655    89370    268133    1092631    803842    286390    274357    274581    402082    405219    795359    797463    957994    968570    1216130    1258588    1258855    587253    648754    194520    863994    607409    300510    135802    527296    532586    536013    189208    379986    1107905    358215    217287    218214    1014607    477527    488900    513172    520522    931176    938536    206635    211186    998955    1272565    750052    75760    422715    222912    805957    663466    666205    609434    546002    163016    1177051    39437    296460    299279    470245    473701    1229068    1259515    740092    1143791    82121    172075    173833    645055    108358    1230441    1007674    1143699    1070904    1202988    1265979    132496    205317    258780    259088    1260672    185486    657985    867857    869419    884639    891485    1058602    702777    1241154
198,0.00040191285961662553,381700    1245972
199,0.00116743591339355,897029    288366    377669    381707    344956    207805    570637    311632    1013420    179941    1003362
200,0.0017502105434186101,316578    1157735    220731    423209    435451    682229    1056312    115686    806476    1039710    284006    148114
201,0.001630183306469467,1155407    1264578    856129    1270471    399747    976340    355390    486124    1031991    207805    129630    140085    205317
202,0.0005159240866240555,796095    540294    1110310
203,0.0031759014798931097,63181    1155407    800100    1123612    1260625    532587    1223678    379986    381083    1157918    486124    1174408    423106    805572    609434    623757    557579    595416    826331    395808    1112795    1139821    641334    1047482    1008616    655336    891485    1136792
